anio	trimestre	aglomerado_origen	localidad_destino	viajantes	geometry
2021	3	Paraná	Villa Elisa	570	c(-58.4004902, -32.1631324)
2021	3	Paraná	Villa General Belgrano	24550	c(-64.5590227, -31.9764896)
2021	4	Concordia	Chajarí	636	c(-57.9848989, -30.7565741)
2021	4	Concordia	Ciudad de Buenos Aires	486	c(-58.4370894, -34.6075682)
2021	4	Concordia	Colonia Ayuí	37626	c(-58.0304248, -31.2068575)
2021	4	Concordia	Colón	254	c(-58.1356171, -32.2182804)
2021	4	Concordia	El Calafate	211	c(-72.2720843, -50.3388712)
2021	4	Concordia	Federación	9457	c(-57.9194395, -30.9856574)
2021	4	Concordia	Federal	360	c(-58.7797943, -30.9558743)
2021	4	Concordia	Lomas de Zamora	127	c(-58.4026638, -34.7572582)
2021	4	Concordia	Paraná	18512	c(-60.5298511, -31.7330145)
2021	4	Concordia	Paraná	18512	c(-60.5298511, -31.7330145)
2021	4	Concordia	Pinamar	7904	c(-56.8539007, -37.1099492)
2021	4	Concordia	Rosario	254	c(-60.6615415, -32.9595004)
2021	4	Concordia	Salta	2351	c(-65.4103194, -24.7892946)
2021	4	Concordia	San Carlos de Bariloche	4220	c(-71.3098425, -41.1334421)
2021	4	Paraná	Aldea Valle María	19504	c(-60.5882194, -31.990497)
2021	4	Paraná	Cerrito	14331	c(-60.0758114, -31.5804369)
2021	4	Paraná	Ciudad de Buenos Aires	2836	c(-58.4370894, -34.6075682)
2021	4	Paraná	Colón	760	c(-58.1356171, -32.2182804)
2021	4	Paraná	Córdoba	37973	c(-64.1834193, -31.4166867)
2021	4	Paraná	Federación	3830	c(-57.9194395, -30.9856574)
2021	4	Paraná	Gualeguaychú	254	c(-58.5103466, -33.0078585)
2021	4	Paraná	Hasenkamp	528	c(-59.8353304, -31.5120876)
2021	4	Paraná	La Rioja	760	c(-66.8558795, -29.4127411)
2021	4	Paraná	Mar del Plata	254	c(-57.5482703, -37.9977225)
2021	4	Paraná	María Grande	15587	c(-59.9021724, -31.6647722)
2021	4	Paraná	Mendoza, Ciudad de	375	c(-68.8446177, -32.8894155)
2021	4	Paraná	Miramar	998	c(-62.6759899393274, -30.92652035)
2021	4	Paraná	Miramar	998	c(-57.8387997, -38.2704349)
2021	4	Paraná	Nogoyá	1373	c(-59.787777, -32.3985574)
2021	4	Paraná	Oro Verde	580	c(-60.5165484, -31.8254963)
2021	4	Paraná	Paraná	589	c(-60.5298511, -31.7330145)
2021	4	Paraná	Paraná	589	c(-60.5298511, -31.7330145)
2021	4	Paraná	Rosario	758	c(-60.6615415, -32.9595004)
2021	4	Paraná	Salta	254	c(-65.4103194, -24.7892946)
2021	4	Paraná	San Carlos de Bariloche	635	c(-71.3098425, -41.1334421)
2021	4	Paraná	San Justo	264	c(-58.5607837, -34.6774186)
2021	4	Paraná	San Justo	264	c(-60.5933274, -30.7890881)
2021	4	Paraná	San Luis	28692	c(-66.3369903, -33.3019696)
2021	4	Paraná	San Pedro	528	c(-58.0813122, -30.756868)
2021	4	Paraná	San Pedro	528	c(-59.662845, -33.6758554)
2021	4	Paraná	Santa Fe	36523	c(-60.7019561, -31.6186951)
2021	4	Paraná	Santo Tomé	390	c(-60.7618282, -31.6630458)
2021	4	Paraná	Sauce Viejo	595	c(-60.8372302, -31.7710276)
2021	4	Paraná	Termas de Río Hondo	9046	c(-64.8640783, -27.4959255)
2021	4	Paraná	Viale	23945	c(-60.0132357, -31.8721601)
2021	4	Paraná	Victoria	254	c(-60.1576895, -32.6217981)
2021	4	Paraná	Victoria	254	c(-58.5407091, -34.4541012)
2021	4	Paraná	Villa Urquiza	437	c(-60.3770589, -31.6494738)
2022	1	Concordia	Allen	130	c(-67.8280079, -38.9794999)
2022	1	Concordia	Chajarí	17608	c(-57.9848989, -30.7565741)
2022	1	Concordia	Chapadmalal	846	c(-57.6802111, -38.1944082)
2022	1	Concordia	Ciudad de Buenos Aires	97	c(-58.4370894, -34.6075682)
2022	1	Concordia	Colón	2998	c(-58.1356171, -32.2182804)
2022	1	Concordia	Concepción del Uruguay	508	c(-58.2320232, -32.4851849)
2022	1	Concordia	Concordia	37710	c(-58.0173305, -31.3972539)
2022	1	Concordia	Concordia	37710	c(-58.0173305, -31.3972539)
2022	1	Concordia	Eldorado	2818	c(-54.6350118072994, -26.4100771)
2022	1	Concordia	Federación	1905	c(-57.9194395, -30.9856574)
2022	1	Concordia	Gualeguay	661	c(-59.3106789, -33.1504259)
2022	1	Concordia	Gualeguaychú	1497	c(-58.5103466, -33.0078585)
2022	1	Concordia	Leandro N. Alem	254	c(-55.3235338, -27.603636)
2022	1	Concordia	Los Charrúas	661	c(-58.1862719, -31.1695333)
2022	1	Concordia	Mendoza, Ciudad de	224	c(-68.8446177, -32.8894155)
2022	1	Concordia	Nueva Escocia	29947	c(-58.0164701, -31.6496817)
2022	1	Concordia	Paraná	381	c(-60.5298511, -31.7330145)
2022	1	Concordia	Paraná	381	c(-60.5298511, -31.7330145)
2022	1	Concordia	Puerto Iguazú	7180	c(-54.5828753060462, -25.6346782)
2022	1	Concordia	Rosario	254	c(-60.6615415, -32.9595004)
2022	1	Concordia	Salta	2172	c(-65.4103194, -24.7892946)
2022	1	Concordia	San Carlos de Bariloche	3653	c(-71.3098425, -41.1334421)
2022	1	Concordia	San Rafael (Ciudad)	230	c(-68.330514, -34.6126025)
2022	1	Paraná	Aldea Brasilera	214	c(-60.5907921, -31.8902117)
2022	1	Paraná	Alvear	1906	c(-56.5534621, -29.0989143)
2022	1	Paraná	Capilla del Monte	353	c(-64.5263199, -30.8572075)
2022	1	Paraná	Cerrito	790	c(-60.0758114, -31.5804369)
2022	1	Paraná	Concordia	414	c(-58.0173305, -31.3972539)
2022	1	Paraná	Concordia	414	c(-58.0173305, -31.3972539)
2022	1	Paraná	Crespo	10644	c(-60.3062469, -32.0307826)
2022	1	Paraná	Córdoba	1256	c(-64.1834193, -31.4166867)
2022	1	Paraná	Diamante	266	c(-60.6426494, -32.0670391)
2022	1	Paraná	El Calafate	877	c(-72.2720843, -50.3388712)
2022	1	Paraná	Eldorado	568	c(-54.6350118072994, -26.4100771)
2022	1	Paraná	General Ramírez	1476	c(-60.2017371, -32.1772159)
2022	1	Paraná	Gualeguaychú	762	c(-58.5103466, -33.0078585)
2022	1	Paraná	Hasenkamp	1927	c(-59.8353304, -31.5120876)
2022	1	Paraná	Ituzaingo	240	c(-58.6671441, -34.6583293)
2022	1	Paraná	La Paz	13854	c(-59.6439325, -30.7422896)
2022	1	Paraná	La Paz	13854	c(-65.0482866, -32.2174729)
2022	1	Paraná	Laguna Paiva	428	c(-60.6586713, -31.3063821)
2022	1	Paraná	Mar Azul	259	c(-57.038435883764, -37.34254305)
2022	1	Paraná	Mar del Plata	266	c(-57.5482703, -37.9977225)
2022	1	Paraná	María Grande	2580	c(-59.9021724, -31.6647722)
2022	1	Paraná	Mendoza, Ciudad de	788	c(-68.8446177, -32.8894155)
2022	1	Paraná	Miramar	402	c(-62.6759899393274, -30.92652035)
2022	1	Paraná	Miramar	402	c(-57.8387997, -38.2704349)
2022	1	Paraná	Paraná	510	c(-60.5298511, -31.7330145)
2022	1	Paraná	Paraná	510	c(-60.5298511, -31.7330145)
2022	1	Paraná	Pueblo General San Martín	2372	c(-60.1667121, -31.4620913)
2022	1	Paraná	Resistencia	318	c(-58.9865196, -27.4511235)
2022	1	Paraná	Rosario	266	c(-60.6615415, -32.9595004)
2022	1	Paraná	San Salvador de Jujuy	318	c(-65.2994789, -24.1852569)
2022	1	Paraná	Santa Elena	8318	c(-59.7844127, -30.9478684)
2022	1	Paraná	Santa Fe	69406	c(-60.7019561, -31.6186951)
2022	1	Paraná	Santo Tomé	116	c(-60.7618282, -31.6630458)
2022	1	Paraná	Tanti	268	c(-64.592479, -31.3547972)
2022	1	Paraná	Viale	1049	c(-60.0132357, -31.8721601)
2022	1	Paraná	Vicente López	258	c(-58.5036282, -34.5244484)
2022	1	Paraná	Victoria	3948	c(-60.1576895, -32.6217981)
2022	1	Paraná	Victoria	3948	c(-58.5407091, -34.4541012)
2022	1	Paraná	Villa Gesell	24547	c(-56.9679411, -37.2556627)
2022	1	Paraná	Villa San Agustín	126	c(-67.4680305, -30.6345778)
2022	1	Paraná	Villa Urquiza	61337	c(-60.3770589, -31.6494738)
2022	1	Paraná	Villaguay	402	c(-59.0270174, -31.8676271)
2022	2	Concordia	Chajarí	13994	c(-57.9848989, -30.7565741)
2022	2	Concordia	Ciudad de Buenos Aires	3511	c(-58.4370894, -34.6075682)
2022	2	Concordia	Colonia Ayuí	6602	c(-58.0304248, -31.2068575)
2022	2	Concordia	Colonia La Argentina	374	c(-58.0231378945816, -31.1008487)
2022	2	Concordia	Colón	9267	c(-58.1356171, -32.2182804)
2022	2	Concordia	Concepción del Uruguay	285	c(-58.2320232, -32.4851849)
2022	2	Concordia	Concordia	12569	c(-58.0173305, -31.3972539)
2022	2	Concordia	Concordia	12569	c(-58.0173305, -31.3972539)
2022	2	Concordia	Crespo	384	c(-60.3062469, -32.0307826)
2022	2	Concordia	Federación	13212	c(-57.9194395, -30.9856574)
2022	2	Concordia	Gualeguaychú	190	c(-58.5103466, -33.0078585)
2022	2	Concordia	La Criolla	182	c(-58.1089185, -31.2689855)
2022	2	Concordia	Libertador San Martín	675	c(-60.4618956, -32.0735522)
2022	2	Concordia	Libertador San Martín	675	c(-58.5388435, -34.5762765)
2022	2	Concordia	Nueva Escocia	6602	c(-58.0164701, -31.6496817)
2022	2	Concordia	Paraná	182	c(-60.5298511, -31.7330145)
2022	2	Concordia	Paraná	182	c(-60.5298511, -31.7330145)
2022	2	Concordia	Puerto Iguazú	194	c(-54.5828753060462, -25.6346782)
2022	2	Concordia	Puerto Yeruá	10623	c(-58.0143686, -31.533997)
2022	2	Concordia	Quilmes	10284	c(-58.268868, -34.7303025)
2022	2	Concordia	Reconquista	5285	c(-59.6437728, -29.1443478)
2022	2	Concordia	Rosario	249	c(-60.6615415, -32.9595004)
2022	2	Concordia	Salta	190	c(-65.4103194, -24.7892946)
2022	2	Concordia	Santa Ana	6644	c(-59.9128643, -31.6599536)
2022	2	Concordia	Santa Fe	760	c(-60.7019561, -31.6186951)
2022	2	Concordia	Ubajay	182	c(-58.314684, -31.792412)
2022	2	Concordia	Ushuaia	111	c(-68.3184972880496, -54.8061159)
2022	2	Concordia	Villa Carlos Paz	190	c(-64.4936985, -31.4183774)
2022	2	Paraná	Aldea Brasilera	1610	c(-60.5907921, -31.8902117)
2022	2	Paraná	Baradero	23175	c(-59.5051759, -33.8120471)
2022	2	Paraná	Cerrito	134	c(-60.0758114, -31.5804369)
2022	2	Paraná	Ciudad de Buenos Aires	940	c(-58.4370894, -34.6075682)
2022	2	Paraná	Colonia Avellaneda	237	c(-60.412117, -31.7636914)
2022	2	Paraná	Colonia Avigdor	206	c(-59.4076108, -31.1842906)
2022	2	Paraná	Colón	103	c(-58.1356171, -32.2182804)
2022	2	Paraná	Concepción del Uruguay	4635	c(-58.2320232, -32.4851849)
2022	2	Paraná	Concordia	453	c(-58.0173305, -31.3972539)
2022	2	Paraná	Concordia	453	c(-58.0173305, -31.3972539)
2022	2	Paraná	Crespo	13578	c(-60.3062469, -32.0307826)
2022	2	Paraná	Diamante	34483	c(-60.6426494, -32.0670391)
2022	2	Paraná	Don Cristóbal	238	c(-59.9951248, -32.0713166)
2022	2	Paraná	General Ramírez	670	c(-60.2017371, -32.1772159)
2022	2	Paraná	Gálvez	28740	c(-61.2196794, -32.0253403)
2022	2	Paraná	Hernandarias	13905	c(-59.9882684, -31.2300739)
2022	2	Paraná	La Paz	234	c(-59.6439325, -30.7422896)
2022	2	Paraná	La Paz	234	c(-65.0482866, -32.2174729)
2022	2	Paraná	Laguna Paiva	412	c(-60.6586713, -31.3063821)
2022	2	Paraná	Las Cuevas	888	c(-60.4855734, -32.3341993)
2022	2	Paraná	María Grande	2353	c(-59.9021724, -31.6647722)
2022	2	Paraná	Paraná	3500	c(-60.5298511, -31.7330145)
2022	2	Paraná	Paraná	3500	c(-60.5298511, -31.7330145)
2022	2	Paraná	Pergamino	480	c(-60.575046, -33.897495)
2022	2	Paraná	Puerto Iguazú	244	c(-54.5828753060462, -25.6346782)
2022	2	Paraná	Rosario	16403	c(-60.6615415, -32.9595004)
2022	2	Paraná	San Benito	134	c(-60.4375463, -31.7815004)
2022	2	Paraná	San José de Feliciano	204	c(-58.7506643, -30.3854477)
2022	2	Paraná	San José del Rincón	20601	c(-60.5674713, -31.6064264)
2022	2	Paraná	San Nicolás de los Arroyos	206	c(-60.2165909, -33.3277089)
2022	2	Paraná	San Rafael (Ciudad)	140	c(-68.330514, -34.6126025)
2022	2	Paraná	Santa Elena	9054	c(-59.7844127, -30.9478684)
2022	2	Paraná	Santa Fe	33572	c(-60.7019561, -31.6186951)
2022	2	Paraná	Ushuaia	230	c(-68.3184972880496, -54.8061159)
2022	2	Paraná	Viale	6356	c(-60.0132357, -31.8721601)
2022	2	Paraná	Vicente López	17788	c(-58.5036282, -34.5244484)
2022	2	Paraná	Victoria	238	c(-60.1576895, -32.6217981)
2022	2	Paraná	Victoria	238	c(-58.5407091, -34.4541012)
2022	2	Paraná	Villa Carlos Paz	1226	c(-64.4936985, -31.4183774)
2022	2	Paraná	Villa Urquiza	17578	c(-60.3770589, -31.6494738)
2022	3	Concordia	Benito Legerén	366	c(-58.0741894, -31.4340229)
2022	3	Concordia	Chajarí	25529	c(-57.9848989, -30.7565741)
2022	3	Concordia	Ciudad de Buenos Aires	1192	c(-58.4370894, -34.6075682)
2022	3	Concordia	Colón	18144	c(-58.1356171, -32.2182804)
2022	3	Concordia	Concepción del Uruguay	21682	c(-58.2320232, -32.4851849)
2022	3	Concordia	Concordia	4578	c(-58.0173305, -31.3972539)
2022	3	Concordia	Concordia	4578	c(-58.0173305, -31.3972539)
2022	3	Concordia	Corrientes	146	c(-58.8311982, -27.4687004)
2022	3	Concordia	Cosquín	146	c(-64.4657395, -31.2436548)
2022	3	Concordia	Curuzú Cuatiá	5572	c(-58.0498307, -29.7913375)
2022	3	Concordia	Federación	4075	c(-57.9194395, -30.9856574)
2022	3	Concordia	Leandro N. Alem	130	c(-55.3235338, -27.603636)
2022	3	Concordia	Libertador San Martín	142	c(-60.4618956, -32.0735522)
2022	3	Concordia	Libertador San Martín	142	c(-58.5388435, -34.5762765)
2022	3	Concordia	Los Charrúas	678	c(-58.1862719, -31.1695333)
2022	3	Concordia	Lujan de Cuyo (Ciudad)	563	c(-68.8799861, -33.0391408)
2022	3	Concordia	Monte Caseros	118	c(-57.6294418, -30.2496832)
2022	3	Concordia	Paraná	60	c(-60.5298511, -31.7330145)
2022	3	Concordia	Paraná	60	c(-60.5298511, -31.7330145)
2022	3	Concordia	Puerto Yeruá	53580	c(-58.0143686, -31.533997)
2022	3	Concordia	Rosario	1052	c(-60.6615415, -32.9595004)
2022	3	Concordia	San Salvador	390	c(-58.5051869, -31.6247717)
2022	3	Concordia	Santa Fe	120	c(-60.7019561, -31.6186951)
2022	3	Concordia	Ubajay	8166	c(-58.314684, -31.792412)
2022	3	Concordia	Villaguay	65	c(-59.0270174, -31.8676271)
2022	3	Paraná	Aldea Brasilera	232	c(-60.5907921, -31.8902117)
2022	3	Paraná	Aldea María Luisa	256	c(-60.4095672, -31.8840955)
2022	3	Paraná	Alvear	230	c(-56.5534621, -29.0989143)
2022	3	Paraná	Bovril	3885	c(-59.4449375237365, -31.33983905)
2022	3	Paraná	Ciudad de Buenos Aires	1169	c(-58.4370894, -34.6075682)
2022	3	Paraná	Colonia Avigdor	588	c(-59.4076108, -31.1842906)
2022	3	Paraná	Concepción del Uruguay	11060	c(-58.2320232, -32.4851849)
2022	3	Paraná	Crespo	363	c(-60.3062469, -32.0307826)
2022	3	Paraná	Córdoba	232	c(-64.1834193, -31.4166867)
2022	3	Paraná	Diamante	24233	c(-60.6426494, -32.0670391)
2022	3	Paraná	Esperanza	716	c(-60.9304048, -31.448994)
2022	3	Paraná	Federación	606	c(-57.9194395, -30.9856574)
2022	3	Paraná	Hernandarias	10382	c(-59.9882684, -31.2300739)
2022	3	Paraná	Humahuaca	2955	c(-65.3487763, -23.2040265)
2022	3	Paraná	Lujan de Cuyo (Ciudad)	230	c(-68.8799861, -33.0391408)
2022	3	Paraná	María Grande	256	c(-59.9021724, -31.6647722)
2022	3	Paraná	Merlo	116	c(-65.0136903, -32.342558)
2022	3	Paraná	Merlo	116	c(-58.7321695, -34.6604988)
2022	3	Paraná	Oro Verde	696	c(-60.5165484, -31.8254963)
2022	3	Paraná	Pilar	232	c(-58.9141609, -34.4570918)
2022	3	Paraná	Pilar	232	c(-61.2575232307432, -31.43723215)
2022	3	Paraná	Pueblo Arrúa	3885	c(-59.598376, -31.4572664)
2022	3	Paraná	Pueblo General San Martín	561	c(-60.1667121, -31.4620913)
2022	3	Paraná	Puerto Iguazú	235	c(-54.5828753060462, -25.6346782)
2022	3	Paraná	Rosario	2078	c(-60.6615415, -32.9595004)
2022	3	Paraná	Rosario del Tala	256	c(-59.138887, -32.3008178)
2022	3	Paraná	Salta	348	c(-65.4103194, -24.7892946)
2022	3	Paraná	San Carlos Centro	3382	c(-61.0933017478846, -31.73248845)
2022	3	Paraná	San Nicolás de los Arroyos	312	c(-60.2165909, -33.3277089)
2022	3	Paraná	San Pedro	256	c(-58.0813122, -30.756868)
2022	3	Paraná	San Pedro	256	c(-59.662845, -33.6758554)
2022	3	Paraná	Santa Anita	5044	c(-58.7861233, -32.1744651)
2022	3	Paraná	Santa Fe	116	c(-60.7019561, -31.6186951)
2022	3	Paraná	Santa Rosa de Calamuchita	504	c(-64.5396135, -32.0644855)
2022	3	Paraná	Tilcara	22975	c(-65.393396, -23.5767908)
2022	3	Paraná	Viamonte	20280	c(-63.0974115, -33.7461952)
2022	3	Paraná	Vicente López	256	c(-58.5036282, -34.5244484)
2022	3	Paraná	Victoria	272	c(-60.1576895, -32.6217981)
2022	3	Paraná	Victoria	272	c(-58.5407091, -34.4541012)
2022	3	Paraná	Villa Carlos Paz	128	c(-64.4936985, -31.4183774)
2022	3	Paraná	Villa Urquiza	3809	c(-60.3770589, -31.6494738)
2022	3	Paraná	Villa de las Rosas	272	c(-65.0520865, -31.9471009)
2022	4	Concordia	Chajarí	1098	c(-57.9848989, -30.7565741)
2022	4	Concordia	Ciudad de Buenos Aires	1700	c(-58.4370894, -34.6075682)
2022	4	Concordia	Colonia Ayuí	620	c(-58.0304248, -31.2068575)
2022	4	Concordia	Concordia	2629	c(-58.0173305, -31.3972539)
2022	4	Concordia	Concordia	2629	c(-58.0173305, -31.3972539)
2022	4	Concordia	Federación	8140	c(-57.9194395, -30.9856574)
2022	4	Concordia	General Campos	296	c(-58.405795, -31.5233816)
2022	4	Concordia	Gualeguaychú	936	c(-58.5103466, -33.0078585)
2022	4	Concordia	La Plata	146	c(-57.9537638, -34.9206797)
2022	4	Concordia	Los Charrúas	96	c(-58.1862719, -31.1695333)
2022	4	Concordia	Luján	2630	c(-59.1152598, -34.5661734)
2022	4	Concordia	Mar del Plata	97	c(-57.5482703, -37.9977225)
2022	4	Concordia	Paraná	270	c(-60.5298511, -31.7330145)
2022	4	Concordia	Paraná	270	c(-60.5298511, -31.7330145)
2022	4	Concordia	Puerto Yeruá	1850	c(-58.0143686, -31.533997)
2022	4	Concordia	Roldán	7440	c(-60.9063984, -32.9001395)
2022	4	Concordia	Rosario del Tala	1068	c(-59.138887, -32.3008178)
2022	4	Concordia	Salta	226	c(-65.4103194, -24.7892946)
2022	4	Concordia	San José de Feliciano	261	c(-58.7506643, -30.3854477)
2022	4	Concordia	San Salvador	1977	c(-58.5051869, -31.6247717)
2022	4	Concordia	Santa Fe	3475	c(-60.7019561, -31.6186951)
2022	4	Concordia	Villa Carlos Paz	3475	c(-64.4936985, -31.4183774)
2022	4	Concordia	Villaguay	4791	c(-59.0270174, -31.8676271)
2022	4	Paraná	Aldea Brasilera	222	c(-60.5907921, -31.8902117)
2022	4	Paraná	Aldea Spatzenkutter	540	c(-60.5821223, -31.9461846)
2022	4	Paraná	Ascochinga	216	c(-64.2734073, -30.9586147)
2022	4	Paraná	Cerrito	1035	c(-60.0758114, -31.5804369)
2022	4	Paraná	Chajarí	236	c(-57.9848989, -30.7565741)
2022	4	Paraná	Ciudad de Buenos Aires	31328	c(-58.4370894, -34.6075682)
2022	4	Paraná	Colonia Avellaneda	472	c(-60.412117, -31.7636914)
2022	4	Paraná	Colón	468	c(-58.1356171, -32.2182804)
2022	4	Paraná	Córdoba	2802	c(-64.1834193, -31.4166867)
2022	4	Paraná	Diamante	234	c(-60.6426494, -32.0670391)
2022	4	Paraná	El Pingo	1386	c(-59.8941978, -31.5820766)
2022	4	Paraná	El Trébol	4435	c(-61.7099311, -32.1972868)
2022	4	Paraná	Enrique Carbó	120	c(-59.2094572, -33.1466039)
2022	4	Paraná	Federal	19400	c(-58.7797943, -30.9558743)
2022	4	Paraná	General Alvear	222	c(-60.6710779, -31.950598)
2022	4	Paraná	Gessler	7354	c(-61.1270638, -31.8741556)
2022	4	Paraná	Hasenkamp	450	c(-59.8353304, -31.5120876)
2022	4	Paraná	La Cumbre	216	c(-64.4938784, -30.9825899)
2022	4	Paraná	La Rioja	345	c(-66.8558795, -29.4127411)
2022	4	Paraná	Mendoza, Ciudad de	324	c(-68.8446177, -32.8894155)
2022	4	Paraná	Nogoyá	542	c(-59.787777, -32.3985574)
2022	4	Paraná	Oro Verde	672	c(-60.5165484, -31.8254963)
2022	4	Paraná	Paraje La Virgen	222	c(-60.653151, -31.9170207)
2022	4	Paraná	Paraná	1272	c(-60.5298511, -31.7330145)
2022	4	Paraná	Paraná	1272	c(-60.5298511, -31.7330145)
2022	4	Paraná	Piedras Blancas	333	c(-59.9011493185457, -31.1908228)
2022	4	Paraná	Pilar	472	c(-58.9141609, -34.4570918)
2022	4	Paraná	Pilar	472	c(-61.2575232307432, -31.43723215)
2022	4	Paraná	Posadas (Municipio de Posadas)	3258	c(-55.894295, -27.3664824)
2022	4	Paraná	Potrero de los Funes	597	c(-66.2229416, -33.2135198)
2022	4	Paraná	Pueblo Arrúa	312	c(-59.598376, -31.4572664)
2022	4	Paraná	Pueblo General San Martín	1113	c(-60.1667121, -31.4620913)
2022	4	Paraná	Puerto Iguazú	111	c(-54.5828753060462, -25.6346782)
2022	4	Paraná	Salta	324	c(-65.4103194, -24.7892946)
2022	4	Paraná	San Carlos de Bariloche	218	c(-71.3098425, -41.1334421)
2022	4	Paraná	San Francisco	216	c(-62.0840299, -31.4249815)
2022	4	Paraná	Santa Fe	19524	c(-60.7019561, -31.6186951)
2022	4	Paraná	Tigre	3560	c(-58.5808967, -34.4226513)
2022	4	Paraná	Tinogasta	120	c(-67.564340068034, -28.06185585)
2022	4	Paraná	Vedia	339	c(-61.5420704, -34.497864)
2022	4	Paraná	Villa Urquiza	2809	c(-60.3770589, -31.6494738)
2022	4	Paraná	Villaguay	375	c(-59.0270174, -31.8676271)
2023	1	Concordia	Chajarí	4187	c(-57.9848989, -30.7565741)
2023	1	Concordia	Ciudad de Buenos Aires	285	c(-58.4370894, -34.6075682)
2023	1	Concordia	Colonia Ayuí	364	c(-58.0304248, -31.2068575)
2023	1	Concordia	Colón	4064	c(-58.1356171, -32.2182804)
2023	1	Concordia	Córdoba	14308	c(-64.1834193, -31.4166867)
2023	1	Concordia	Ezeiza	160	c(-58.525839, -34.8548948)
2023	1	Concordia	Federación	342	c(-57.9194395, -30.9856574)
2023	1	Concordia	General Campos	160	c(-58.405795, -31.5233816)
2023	1	Concordia	Las Grutas	180	c(-65.4763359951286, -40.99382145)
2023	1	Concordia	Los Charrúas	111	c(-58.1862719, -31.1695333)
2023	1	Concordia	Munro	2687	c(-58.5220231, -34.5296066)
2023	1	Concordia	Oro Verde	121	c(-60.5165484, -31.8254963)
2023	1	Concordia	Puíggari	3959	c(-60.4473999, -32.0540309)
2023	1	Concordia	San Carlos de Bariloche	180	c(-71.3098425, -41.1334421)
2023	1	Concordia	San Salvador	290	c(-58.5051869, -31.6247717)
2023	1	Concordia	Santa Ana	11108	c(-59.9128643, -31.6599536)
2023	1	Concordia	Villa Carlos Paz	182	c(-64.4936985, -31.4183774)
2023	1	Paraná	25 de Mayo	372	c(-58.4926107, -37.1476729)
2023	1	Paraná	Aldea María Luisa	244	c(-60.4095672, -31.8840955)
2023	1	Paraná	Aldea Valle María	778	c(-60.5882194, -31.990497)
2023	1	Paraná	Capilla del Monte	244	c(-64.5263199, -30.8572075)
2023	1	Paraná	Cerrito	1952	c(-60.0758114, -31.5804369)
2023	1	Paraná	Ciudad de Buenos Aires	247	c(-58.4370894, -34.6075682)
2023	1	Paraná	Colonia Avellaneda	1875	c(-60.412117, -31.7636914)
2023	1	Paraná	Colonia Avigdor	244	c(-59.4076108, -31.1842906)
2023	1	Paraná	Colón	1379	c(-58.1356171, -32.2182804)
2023	1	Paraná	Concordia	1164	c(-58.0173305, -31.3972539)
2023	1	Paraná	Concordia	1164	c(-58.0173305, -31.3972539)
2023	1	Paraná	Crespo	73501	c(-60.3062469, -32.0307826)
2023	1	Paraná	Córdoba	366	c(-64.1834193, -31.4166867)
2023	1	Paraná	Diamante	522	c(-60.6426494, -32.0670391)
2023	1	Paraná	Gualeguay	244	c(-59.3106789, -33.1504259)
2023	1	Paraná	Hasenkamp	244	c(-59.8353304, -31.5120876)
2023	1	Paraná	La Paz	7403	c(-59.6439325, -30.7422896)
2023	1	Paraná	La Paz	7403	c(-65.0482866, -32.2174729)
2023	1	Paraná	La Picada	100440	c(-60.2966741, -31.7256604)
2023	1	Paraná	Las Grutas	1875	c(-65.4763359951286, -40.99382145)
2023	1	Paraná	Mar del Plata	1344	c(-57.5482703, -37.9977225)
2023	1	Paraná	Mendoza, Ciudad de	366	c(-68.8446177, -32.8894155)
2023	1	Paraná	Merlo	250	c(-65.0136903, -32.342558)
2023	1	Paraná	Merlo	250	c(-58.7321695, -34.6604988)
2023	1	Paraná	Mina Clavero	244	c(-65.0038795, -31.7209484)
2023	1	Paraná	Nogoyá	976	c(-59.787777, -32.3985574)
2023	1	Paraná	Oro Verde	248	c(-60.5165484, -31.8254963)
2023	1	Paraná	Paraná	399	c(-60.5298511, -31.7330145)
2023	1	Paraná	Paraná	399	c(-60.5298511, -31.7330145)
2023	1	Paraná	Rincón Potrero	246	c(-60.4787493, -31.5285986)
2023	1	Paraná	Rosario del Tala	244	c(-59.138887, -32.3008178)
2023	1	Paraná	Salta	367	c(-65.4103194, -24.7892946)
2023	1	Paraná	San Carlos de Bariloche	6058	c(-71.3098425, -41.1334421)
2023	1	Paraná	Santa Clara del Mar	382	c(-57.5063504, -37.8359315)
2023	1	Paraná	Santa Elena	8388	c(-59.7844127, -30.9478684)
2023	1	Paraná	Santa Fe	43085	c(-60.7019561, -31.6186951)
2023	1	Paraná	Sauce Montrull	500	c(-60.3548036, -31.7448435)
2023	1	Paraná	Urdinarrain	298	c(-58.8885673, -32.6910946)
2023	1	Paraná	Viale	29860	c(-60.0132357, -31.8721601)
2023	1	Paraná	Victoria	488	c(-60.1576895, -32.6217981)
2023	1	Paraná	Victoria	488	c(-58.5407091, -34.4541012)
2023	1	Paraná	Villa Gesell	819	c(-56.9679411, -37.2556627)
2023	1	Paraná	Villa Urquiza	530	c(-60.3770589, -31.6494738)
2023	1	Paraná	Villaguay	244	c(-59.0270174, -31.8676271)
